source,target,weight,disease
CHE-As_Expected,HUN-Health_Infrastructure,2,"Nutritional deficiencies, Skin and subcutaneous diseases"
CHE-As_Expected,HUN-Research_Capacity,4,"HIV/AIDS and sexually transmitted infections, Neglected tropical diseases and malaria, Neoplasms"
CHE-As_Expected,IDN-As_Expected,4,"HIV/AIDS and sexually transmitted infections, Neglected tropical diseases and malaria, Nutritional deficiencies"
CHE-As_Expected,IDN-Research_Capacity,3,"Cardiovascular diseases, Neoplasms, Substance use disorders"
CHE-As_Expected,IND-As_Expected,3,"Diabetes and kidney diseases, Neoplasms, Nutritional deficiencies"
CHE-As_Expected,IND-Research_Capacity,3,"Cardiovascular diseases, Neglected tropical diseases and malaria, Substance use disorders"
CHE-As_Expected,IRL-As_Expected,4,"Cardiovascular diseases, Diabetes and kidney diseases, Nutritional deficiencies"
CHE-As_Expected,IRL-Research_Capacity,3,"Neglected tropical diseases and malaria, Neoplasms, Substance use disorders"
CHE-As_Expected,IRN-As_Expected,5,"Cardiovascular diseases, Diabetes and kidney diseases, Neoplasms"
CHE-As_Expected,IRQ-As_Expected,2,"Cardiovascular diseases, Skin and subcutaneous diseases"
CHE-As_Expected,IRQ-Research_Capacity,2,"Neglected tropical diseases and malaria, Neoplasms"
CHE-As_Expected,ISL-Health_Infrastructure,2,"Nutritional deficiencies, Skin and subcutaneous diseases"
CHE-As_Expected,ISL-Research_Capacity,4,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neoplasms"
CHE-As_Expected,ISR-As_Expected,3,"Cardiovascular diseases, HIV/AIDS and sexually transmitted infections, Skin and subcutaneous diseases"
CHE-As_Expected,ISR-Research_Capacity,3,"Neglected tropical diseases and malaria, Neoplasms, Substance use disorders"
CHE-As_Expected,ITA-As_Expected,5,"Diabetes and kidney diseases, HIV/AIDS and sexually transmitted infections, Neglected tropical diseases and malaria"
CHE-As_Expected,ITA-Research_Capacity,3,"Cardiovascular diseases, Skin and subcutaneous diseases, Substance use disorders"
CHE-As_Expected,JAM-Research_Capacity,2,"Cardiovascular diseases, Neoplasms"
CHE-As_Expected,JOR-As_Expected,2,"Cardiovascular diseases, Diabetes and kidney diseases"
CHE-As_Expected,JOR-Health_Infrastructure,2,"Nutritional deficiencies, Skin and subcutaneous diseases"
CHE-As_Expected,JPN-As_Expected,5,"HIV/AIDS and sexually transmitted infections, Neglected tropical diseases and malaria, Neoplasms"
CHE-As_Expected,JPN-Research_Capacity,2,"Cardiovascular diseases, Substance use disorders"
CHE-As_Expected,KAZ-As_Expected,2,"Neoplasms, Substance use disorders"
CHE-As_Expected,KAZ-Research_Capacity,2,"Cardiovascular diseases, Neglected tropical diseases and malaria"
CHE-As_Expected,KEN-As_Expected,2,"HIV/AIDS and sexually transmitted infections, Neglected tropical diseases and malaria"
CHE-As_Expected,KEN-Health_Infrastructure,2,"Nutritional deficiencies, Skin and subcutaneous diseases"
CHE-As_Expected,KEN-Research_Capacity,2,"Cardiovascular diseases, Neoplasms"
CHE-As_Expected,KHM-As_Expected,3,"Diabetes and kidney diseases, Neglected tropical diseases and malaria, Neoplasms"
CHE-As_Expected,KHM-Health_Infrastructure,2,"Cardiovascular diseases, Nutritional deficiencies"
CHE-As_Expected,KOR-As_Expected,2,"Cardiovascular diseases, Diabetes and kidney diseases"
CHE-As_Expected,KOR-Health_Infrastructure,2,"Nutritional deficiencies, Skin and subcutaneous diseases"
CHE-As_Expected,KOR-Research_Capacity,3,"Neglected tropical diseases and malaria, Neoplasms, Substance use disorders"
CHE-As_Expected,LAO-Governance,2,"HIV/AIDS and sexually transmitted infections, Neglected tropical diseases and malaria"
CHE-As_Expected,LBN-As_Expected,2,"Nutritional deficiencies, Substance use disorders"
CHE-As_Expected,LBN-Research_Capacity,2,"Cardiovascular diseases, Neoplasms"
CHE-As_Expected,LBR-Health_Infrastructure,2,"Neglected tropical diseases and malaria, Skin and subcutaneous diseases"
CHE-As_Expected,LKA-As_Expected,4,"Neglected tropical diseases and malaria, Nutritional deficiencies, Skin and subcutaneous diseases"
CHE-As_Expected,LKA-Health_Infrastructure,2,"Diabetes and kidney diseases, Neoplasms"
CHE-As_Expected,LSO-As_Expected,2,"HIV/AIDS and sexually transmitted infections, Substance use disorders"
CHE-As_Expected,LTU-As_Expected,3,"HIV/AIDS and sexually transmitted infections, Neglected tropical diseases and malaria, Neoplasms"
CHE-As_Expected,LTU-Health_Infrastructure,2,"Nutritional deficiencies, Skin and subcutaneous diseases"
CHE-As_Expected,LVA-Health_Infrastructure,2,"Nutritional deficiencies, Skin and subcutaneous diseases"
CHE-As_Expected,LVA-Research_Capacity,3,"Cardiovascular diseases, Neglected tropical diseases and malaria, Neoplasms"
CHE-As_Expected,MAR-As_Expected,2,"HIV/AIDS and sexually transmitted infections, Nutritional deficiencies"
